"univID","stl","mds","mdf","maf","lps","ect","tpg","mav","mcv","mpt","cle","pmx","ds1","ds2","lpt","ds3","lps.sc","ect.sc","tpg.sc","cle.sc","pmx.sc","ds1.sc","ds2.sc","lpt.sc","ds3.sc"
"Fos.K.06.115",67.74,1,10,8,0,9.21,3.76,NA,19,NA,NA,3.52,0,0,1.77,1.63,0,7.07422831802413,2.30707269688024,NA,2.57889304233159,0,0,1.36852192931159,1.34629992971529
"Fos.K.06.118",53.41,1,11,10,0,8.85,2.02,NA,20,5,8.64,NA,0,0,2.11,1.03,0,8.63033057390348,1.92540428878529,8.40564370911458,NA,0,0,2.07101833445948,1.00917892540423
"Fos.K.06.120",41.53,1,8,8,0,NA,2.37,14,19,5,5.32,NA,0,0,0.51,1.14,0,NA,3.600858167585,6.82370709363735,NA,0,0,0.644400859534691,1.3382939500058
"Fos.K.06.121",37.43,1,8,8,0,NA,1.52,14,19,5,6.12,1.72,0,0,1.41,1.33,0,NA,2.80001774245155,8.79955318647624,2.54391689607669,0,0,1.97752621117391,1.6824332370879
"Fos.K.06.130",22.73,1,9,8,NA,3.93,NA,NA,20,6,NA,1.15,0,0,0.65,0.66,NA,9.03834574349438,NA,NA,3.07041738656868,0,0,1.50410138151597,1.19480094868319
"Fos.K.06.132",25.95,0,7,7,0,NA,1.17,14,20,4,NA,1.18,0,0,0.59,0,0,NA,4.24934858639278,NA,2.69304934787797,0,0,1.19523873951022,0
"Fos.K.06.134",50.87,1,9,8,0,7.41,0,14,19,4,NA,2.12,0,0,NA,1.32,0,7.58846334951055,0,NA,2.18033523403117,0,0,NA,1.33940296341272
"Fos.K.06.136",41.97,1,10,9,0,6.03,1.85,14,20,6,NA,1.3,0,0,1.67,1.16,0,7.4908903963008,2.7564302665859,NA,1.67895739014004,0,0,2.08789000171061,1.35149844538111
"Fos.K.06.148",30.97,1,10,9,0,4.76,1.32,NA,20,5,5.48,1.47,0,0,1.12,1.3,0,8.02391270877971,3.4544096598659,9.70274073538402,2.72099272495216,0,0,1.89984829000605,1.88432466279666
"Fos.K.06.155",68.75,1,9,8,0,8.3,1.59,NA,19,5,NA,3.58,0,0,1.48,0.83,0,6.28119816677298,0.949202310828847,NA,2.57728318356958,0,0,1.12742528035234,0.678286920492783
"Fos.K.06.166",57.55,1,10,9,0,8.48,0,NA,19,5,NA,2.51,0,0,2.27,1.43,0,7.67217314868615,0,NA,2.23052268991862,0,0,2.0671825694475,1.32790710967706
"Fos.K.05.002",46.77,1,9,8,0,5,0.92,NA,19,5,NA,1.97,0,0,1.48,1.03,0,5.57129700046474,1.12152202524585,NA,2.23805530189855,0,0,1.65974758187193,1.11019621026484
"Fos.K.05.003",47.82,3,11,10,0,6.56,1.9,14,19,5,NA,NA,1.79,4.41,2.16,1.59,0,7.14836379236209,2.22281944205018,NA,NA,1.88673841202787,4.69960200920797,2.36894227566729,1.68667211237521
"Fos.K.05.004",43.99,1,9,8,0,6.86,1.65,14,19,5,6.55,NA,0,0,1.58,1.58,0,8.12901295723164,2.25333195667775,7.88659857899972,NA,0,0,1.88431737213186,1.779689527336
"Fos.K.05.016",38.12,1,10,9,0,5.38,1.57,14,19,6,5.06,1.51,0,0,1.67,1.16,0,7.36145147766098,2.79585670609992,7.13088053312025,2.18553097634865,0,0,2.29961838178123,1.44824958793025
"Fos.K.05.033",53.5,2,10,9,0,7.8,0,14,21,6,NA,NA,0,3.67,1.38,1.4,0,7.593542488521,0,NA,NA,0,3.57696416275798,1.35221744512809,1.37004090366235
"Fos.K.05.060",49.6,2,9,8,0,6,1.09,NA,19,5,6.82,NA,0,1.22,1.63,1.05,0,6.30251622276799,1.19168681208586,7.19708827106063,NA,0,1.26286443022836,1.72327529600639,1.0849681696862
"Fos.K.05.063",63.99,1,10,9,0,9.13,2.93,14,19,5,9.22,3.27,0,0,2.61,1.32,0,7.42556038271094,1.99791770961087,7.35439236120904,2.56287665402942,0,0,2.13672198555803,1.13579923652251
"Fos.K.05.064",47.95,0,10,8,0,5.82,1.6,14,19,4,6.46,2.19,0,0,NA,0,0,6.32472580118338,1.86245382848615,7.07537010798748,2.41565008993837,0,0,NA,0
"Fos.K.05.068",62.86,0,10,9,0,7.46,3.02,14,19,6,8.14,NA,0,0,1.66,0,0,6.17686569183966,2.12841769206206,6.62128393531239,NA,0,0,1.38351332380774,0
"Fos.K.05.069",59.48,1,10,9,0,8.54,6.59,NA,19,5,8.7,3.26,0,0,1.84,1.99,0,7.4746941224736,5.14540569024006,7.51988355279062,2.78603069383752,0,0,1.62102458696599,1.80463843624342
"Fos.K.05.071",57.21,1,10,9,0,7.08,1.79,NA,19,4,7.42,NA,0,0,NA,1.35,0,6.44377255915681,1.50212233490233,6.69366186828144,NA,0,0,NA,1.25896797267664
"Fos.K.05.086",68.18,1,8,9,0,8.61,2.71,14,20,5,10.08,3.53,0,0,2.16,1.46,0,6.57050493868824,1.64297802042425,7.49913404463203,2.5664664502802,0,0,1.65924124500623,1.20029082290735
"Fos.K.05.090",71.52,1,10,9,0,9.32,8.63,13,19,5,9.9,3.76,0,0,1.94,1.82,0,6.77878777693526,4.78828893608499,6.98817739938993,2.58316402660033,0,0,1.42038618659516,1.44570318314445
"Fos.K.05.100",58.13,1,11,10,0,8.29,2.42,14,19,5,8.67,NA,0,0,1.96,1.48,0,7.42511913781449,1.97164008605686,7.68539729123971,NA,0,0,1.76700248952101,1.36446950598804
"Fos.K.05.101",55.3,1,11,9,NA,NA,NA,14,19,5,8.19,NA,0,0,2.05,1.63,NA,NA,NA,7.66914619222237,NA,0,0,1.94309581486552,1.55763507185413
"Fos.K.05.102",43.08,1,10,9,0,NA,NA,14,19,5,7.12,2.34,0,0,1.69,1.4,0,NA,NA,8.77209426958212,2.93013115354402,0,0,2.05824538257105,1.60080680114988
"Fos.K.05.103",42.56,1,11,9,4.55,6.8,7.25,14,18,6,6.82,1.62,0,0,1.64,1.36,5.32615286428505,8.32983553552467,10.5263472430335,8.51535244386112,2.05793595931194,0,0,2.02184950307874,1.56869962586746
"Fos.K.05.104",49.49,1,9,8,0,5.94,1.65,14,20,5,5.78,NA,0,0,1.63,1.34,0,6.25341886244292,1.81136730076484,6.1144830415076,NA,0,0,1.72712044387118,1.386836923479
"Fos.K.05.106",58.45,1,11,NA,0,7.59,8.29,NA,20,5,NA,5.34,0,0,1.75,1.58,0,6.7607716516706,6.68572183171757,NA,4.6590088396631,0,0,1.56900995241054,1.45092813728831
"Fos.K.05.111",44.93,1,10,9,0,5.84,1.22,NA,20,6,5.93,1.78,0,0,2.03,0.97,0,6.77492921452292,1.6020781251156,6.97611754870677,2.12063821198278,0,0,2.3701450739913,1.07611898552486
"Fos.K.05.113",48.89,1,10,9,0,7.15,2.4,14,19,5,7.35,2.23,0,0,2.32,1.17,0,7.62003948183235,2.69495333208411,7.88024733008219,2.4038654429829,0,0,2.48851904931764,1.22155558034209
"Fos.K.05.116",51.88,1,10,7,0,7.19,2.2,NA,19,NA,7.83,2.64,0,0,1.76,1.68,0,7.2192108142085,2.21302376307162,7.86481025131113,2.65265176080285,0,0,1.77863046693597,1.68078032172797
"Fos.K.05.118",46.73,1,9,8,0,5.76,1.22,NA,19,5,5.83,NA,0,0,1.95,1.13,0,6.42365148664099,1.48959586053371,6.56876102667594,NA,0,0,2.18870873294338,1.21873136029074
"Fos.K.05.124",74.44,1,9,8,0,10.49,7.1,14,19,5,11.4,4.17,0,0,1.97,1,0,7.32922950013393,3.65780510901617,7.70084422811585,2.73224657372956,0,0,1.3855578672048,0.771825530407311
"Fos.K.05.127",59.43,1,9,8,0,NA,5.29,14,19,5,9.61,NA,0,0,2.4,1.88,0,NA,4.13682111050069,8.31412502788992,NA,0,0,2.11616568150928,1.70591517785563
"Fos.K.05.128",59.54,1,9,NA,0,8.78,2.02,14,19,NA,9.64,3.08,0,0,1.59,1.06,0,7.67697850515086,1.57425142335277,8.32315114091135,2.62905989605335,0,0,1.39935960965533,0.960568485360046
"Fos.K.05.131",50.12,2,9,NA,0,6.45,5.56,14,20,NA,6.6,1.82,NA,NA,2.4,1.91,0,6.70461201852121,5.96233468086227,6.88556639732261,1.90501230884603,NA,NA,2.51091114952152,1.95887266841155
"Fos.K.05.145",41.41,1,9,8,0,6.71,2.36,NA,19,5,NA,1.69,0,0,1.11,1.55,0,8.44884563557503,3.60494506245661,NA,2.21764194446805,0,0,1.40659959752921,1.82339784933285
"Fos.K.05.147",55.26,1,10,10,0,8.36,2.59,14,20,5,8.94,2.73,0,0,1.6,1.48,0,7.87841396548787,2.31773582337096,8.37810734541554,2.54553191842171,0,0,1.51766461193896,1.41503001399871
"Fos.K.05.149",66.42,1,11,10,0,10.18,2.88,NA,19,NA,10.29,NA,0,0,1.98,1.47,0,7.97535723538262,1.83275484818605,7.87854178148722,NA,0,0,1.56143228689618,1.23143932731136
"Fos.K.05.150",55.14,1,11,10,0,7.38,0,NA,19,5,7.4,NA,0,0,1.26,1.97,0,6.97006845788433,0,6.95148330138408,NA,0,0,1.19777198468077,1.88646440480407
"Fos.K.05.151",61.43,3,10,9,NA,4.85,NA,14,20,6,NA,NA,2.55,2.8,0.82,1.15,NA,4.10967742341106,NA,NA,NA,2.12593797672999,2.44488151828004,0.699393731937043,1.01898448210302
"Fos.K.05.153",50.67,1,9,8,0,8.02,2.17,14,19,6,NA,2.02,0,0,2.36,1.16,0,8.24571200146829,2.28043232666273,NA,2.08720341142004,0,0,2.44215868348114,1.18038785994661
"Fos.K.05.154",54.23,1,10,9,NA,NA,NA,NA,20,6,NA,2.84,0,0,1.88,1.72,NA,NA,NA,NA,2.70776385880419,0,0,1.81725823294601,1.66688000918062
"Fos.K.05.157",57.87,1,10,8,0,8.29,2.28,14,19,6,9.64,NA,0,0,2.07,1.61,0,7.45862212888506,1.87307470658073,8.58743326285307,NA,0,0,1.87458797785176,1.48911079715666
"Fos.K.05.159",63.61,1,9,8,0,8.7,2.37,14,19,5,NA,3.18,0,0,NA,1.64,0,7.11828713791224,1.63400035476053,NA,2.50998021627178,0,0,NA,1.41719733304956
"Fos.K.05.167",60.5,2,10,9,0,10.86,7.69,14,19,5,11.05,NA,0,4.47,2.67,2.04,0,9.3443551760608,5.81802246378249,9.37433398446288,NA,0,3.95072981385178,2.31243739049405,1.82751430433003
"Fos.K.05.168",57.44,2,9,NA,0,8.93,3.05,NA,19,NA,9.06,3.32,0,2.98,1.59,1.68,0,8.09484351648082,2.54052140013795,8.13717182880463,2.95702480752405,0,2.74483625838265,1.45072208006047,1.5622050252997
"Fos.K.05.036",42.18,2,11,10,NA,6.56,NA,14,19,6,NA,2.1,0,3.86,1.35,1.75,NA,8.10854777435002,NA,NA,2.69617889741711,0,4.54532178514074,1.67937969544012,2.03159880167411
"Fos.K.05.087",78.39,1,10,8,0,9.77,2.59,NA,19,5,10.71,NA,0,0,1.79,1.8,0,6.48077471012734,1.21240741850217,6.83519664875834,NA,0,0,1.19528116987231,1.33861527566816
"Fos.K.05.088",74.57,1,10,9,0,NA,2.75,14,19,5,10.39,4.65,0,0,2.78,1.39,0,NA,1.41218162208198,7.00513349664819,3.04046084651001,0,0,1.95183238897696,1.07149313660928
"Fos.K.05.091",59.97,1,10,9,0,NA,2.62,NA,19,5,NA,NA,0,0,1.73,1.6,0,NA,2.01480124572425,NA,NA,0,0,1.51161423383634,1.44243629069916
"Fos.K.05.162",49.35,2,8,7,0,5.35,5.49,14,19,5,NA,2.5,0,4.45,1.7,1.62,0,5.64833468666478,6.05863750766602,NA,2.66519479187264,0,4.62490226217474,1.80642115562938,1.68004035913761
"Fos.K.05.009",58.18,1,10,9,0,9.11,2.31,NA,19,5,NA,3.36,0,0,2.01,1.66,0,8.15252763485111,1.87902371603602,NA,2.94762867347959,0,0,1.81051574165531,1.52947323872538
"Fos.K.05.018",56.67,1,10,9,0,7.89,4.71,14,19,5,NA,3.25,0,0,2.18,1.99,0,7.24970482284236,4.02259415771156,NA,2.94131263048095,0,0,2.01617183441675,1.86850279274581
"Fos.K.05.031",65.43,2,9,6,NA,9.94,7.82,14,20,NA,9.98,4.1,NA,NA,2.27,2.01,NA,7.90566916706267,5.1168824095571,7.76831959749834,3.12981448756299,NA,NA,1.81731859585115,1.70207415135519
"Fos.K.05.035",51.85,1,11,10,0,8.19,7.6,14,19,6,8.54,2.98,0,0,1.93,1.52,0,8.22805181956884,7.6531907362733,8.58342020876089,2.9963328773318,0,0,1.95156288255444,1.52133823556746
"Fos.K.04.246",49.86,0,10,8,0,7.79,1.67,15,19,5,8.51,4.64,0,0,1.34,0,0,8.1399147561655,1.80819025863425,8.92908931196481,4.88674041017867,0,0,1.40926430315486,0
"Fos.K.04.242",37.44,1,10,9,0,5.61,1,14,19,4,4.99,NA,0,0,NA,1.28,0,7.81618035261646,1.84120520745854,7.17269350366898,NA,0,0,NA,1.61887307552764
"Fos.K.04.243",42.04,1,11,8,0,5.72,2.16,14,19,5,5.77,2.24,0,0,1.07,1.32,0,7.09390423592994,3.20839452280367,7.3023099506432,2.8872692059265,0,0,1.33551378694841,1.53607141543133
"Fos.K.04.177",54.66,1,10,9,0,6.81,2.43,14,19,5,NA,NA,0,0,1.33,1.57,0,6.48845342130407,2.21899928440776,NA,NA,0,0,1.27546078222308,1.51290165276924
"Fos.K.04.212",38.77,1,10,9,0,5.5,1.14,14,19,6,NA,2.02,0,0,1.06,1.36,0,7.398940056215,1.96748701405144,NA,2.86573353504079,0,0,1.43507227758249,1.67744253064544
"Fos.K.04.144",32.56,1,10,9,0,4.54,1.55,14,19,5,4.18,NA,0,0,1.05,1.01,0,7.27777757219078,3.69688614607717,7.00486138759166,NA,0,0,1.69380211353623,1.41224125778601
"Fos.K.04.225",64.44,1,9,8,0,7.71,1.81,14,19,NA,7.34,NA,0,0,1.38,1.22,0,6.22667757394053,1.21828342410424,5.8098903651812,NA,0,0,1.12184116319992,1.04448075150977
"Fos.K.04.051",75.16,2,10,9,0,11.04,1.78,14,19,5,11.19,5.3,0,3.46,2.16,1.95,0,7.63930051156168,0.900813495264661,7.47946095029679,3.43327984709588,0,2.57329038623569,1.50458099474842,1.4946849861818
"Fos.K.04.072",35.87,1,10,8,0,5.31,1.12,14,19,3,6.05,1.6,0,0,NA,1.64,0,7.72343290763036,2.23253824126482,9.11546841198534,2.48879287474534,0,0,NA,2.13902577923785
"Fos.K.04.088",40.63,1,10,9,0,5.75,0.8,14,19,4,5.9,NA,0,0,NA,1.05,0,7.37966213723248,1.26584787041733,7.75203279406801,NA,0,0,NA,1.25219973610308
"Fos.K.04.273",51.81,2,9,8,0,7.67,1.78,14,19,5,NA,2.63,0,2.82,1.3,1.51,0,7.71161047064531,1.79502333002046,NA,2.64683248090725,0,2.81959328095701,1.31554304014547,1.51216783125535
"Fos.K.04.073",33.02,1,10,9,0,4.66,1.04,14,19,5,5.53,1.23,0,0,0.97,0.93,0,7.36563297459807,2.41683210653807,9.12544379756257,2.11033553482201,0,0,1.54286810335482,1.28733690181494
"Fos.K.04.129",31.14,1,10,9,0,5.12,1.41,14,19,5,NA,1.47,0,0,0.74,1.07,0,8.58344479570367,3.65269241798188,NA,2.7034106765815,0,0,1.24837767942866,1.54485503969039
"Fos.K.04.158",48.5,1,10,8,0,6.8,1.65,14,18,4,7.04,2.21,0,0,1.19,0.96,0,7.30555624538564,1.88048599118582,7.61459821944362,2.405008513821,0,0,1.28674276893182,1.00808729426322
"Fos.K.04.250",38.78,1,9,8,0,5.27,1.22,14,19,5,NA,1.69,0,0,0.77,1.46,0,7.08769386599206,2.10455016957402,NA,2.39683702348758,0,0,1.04218830801912,1.80045018845287
"Fos.K.04.249",NA,1,9,9,0,4.7,0,14,19,5,NA,1.47,0,0,0.7,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fos.K.04.111",41.56,1,10,9,0,6,1.4,14,19,5,6.5,2.01,0,0,1.12,1.07,0,7.52747066291873,2.12424454710809,8.33062375523251,2.62628103423804,0,0,1.41412934134052,1.25546635765668
"Fos.K.04.237",34.09,1,10,9,0,4.48,1.2,14,19,5,4.91,1.43,0,0,0.65,1.34,0,6.85792797985955,2.62861526408788,7.82334654483065,2.36255072164003,0,0,1.00130588743821,1.81284794428716
"Fos.K.04.236",41.3,1,10,8,0,6.3,1.15,14,18,4,NA,1.76,0,0,NA,1.11,0,7.95381583887352,1.76532764070703,NA,2.31678306785283,0,0,NA,1.30828644301137
"Fos.K.04.182",40.32,2,10,9,0,5.72,1.74,14,19,5,5.32,1.63,0,3.47,1.41,1.39,0,7.39784467384224,2.79257749798437,7.04904096826404,2.20755285298019,0,4.23532443759378,1.83525435983653,1.66682274610969
"Fos.K.04.235",30.47,1,9,8,0,4.23,0.87,14,19,5,4.75,1.45,0,0,0.72,1.13,0,7.24800754480174,2.34649326286417,8.56198292040892,2.73620712085183,0,0,1.24145095078495,1.65718309260296
"Fos.K.04.147",38.03,1,9,8,0,5.22,1.14,14,19,5,5.98,1.76,0,0,0.92,0.84,0,7.15949919365587,2.03902518828086,8.44932043247457,2.55451444164465,0,0,1.26986535886882,1.05051536947193
"Fos.K.04.035",56.92,0,10,9,0,8.11,2.64,14,19,5,8.61,2.82,0,0,0.72,0,0,7.41898185303755,2.23638423900028,7.81066564571071,2.53888539119982,0,0,0.662955613762963,0
"Fos.K.04.137",50.11,NA,9,8,0,7.53,1.94,NA,19,5,7.38,2.63,NA,NA,NA,NA,0,7.82881343190917,2.081152430232,7.70100339976141,2.75349803062707,NA,NA,NA,NA
"Fos.K.04.089",42.37,0,9,8,0,5.68,1.93,14,19,4,6.31,1.69,0,0,0.92,0,0,6.98919773702336,2.82551842740789,7.91740167549195,2.15826446084508,0,0,1.13931416592929,0
"Fos.K.04.041",40.13,1,9,8,0,5.71,1.7,14,19,4,5.31,1.69,0,0,NA,1,0,7.42002618250002,2.75236859330273,7.07240113361166,2.30165096748702,0,0,NA,1.20323026467017
"Fos.K.04.200",51.05,1,9,8,0,7.91,2.97,14,19,6,NA,2.78,0,0,1.55,1.86,0,8.07182127908799,3.07822532041246,NA,2.8471845075774,0,0,1.59197464498818,1.88255605023996
"Fos.K.04.090",43.52,2,10,8,0,6.69,0.89,15,19,5,7.71,1.8,0,3.75,1.52,1.66,0,8.01354857373937,1.23987179601378,9.39352562304316,2.22698627087978,0,4.30729325336203,1.83241451468027,1.88428943169864
"Fos.K.04.055",38.13,1,10,9,0,5.96,1.52,14,19,5,6.17,1.52,0,0,1.08,1.45,0,8.15291729362899,2.70550122543204,8.69265901709814,2.19932144582153,0,0,1.48678681362638,1.80997079555792
"Fos.K.04.040",40.59,1,9,8,0,6.05,1.25,14,19,5,NA,2.29,0,0,0.94,1.17,0,7.77237260054015,1.98150105184338,NA,3.07699299910955,0,0,1.21533284396008,1.39629624733635
"Fos.K.04.080",30.95,2,9,8,0,4.87,1.24,14,19,5,4.84,NA,0,3.12,1.53,1.34,0,8.21466689553286,3.2489387645406,8.57565873384061,NA,0,4.6997850245842,2.59701208535559,1.94320574473635
"Fos.K.04.079",25.36,1,9,8,0,3.76,1.41,13,19,5,NA,0.95,0,0,0.94,1.55,0,7.74695039139876,5.34399524357782,NA,2.22799382143539,0,0,1.94875551665689,2.59366322243571
"Fos.K.04.048",38.08,1,10,9,0,4.57,1.49,14,20,6,4.38,1.77,0,0,1.63,1.03,0,6.25972541752063,2.6585603160241,6.17970491180936,2.56503461830116,0,0,2.24690455953423,1.28691629687046
"Fos.K.04.101",38.71,1,10,9,0,5.2,1.93,14,21,5,5.53,1.93,0,0,0.58,1.34,0,7.0062507033223,3.34049543079378,7.66282172344354,2.74307879909783,0,0,0.786450045494597,1.65461477494122
"Fos.K.04.102",43.55,1,11,10,0,6.41,0,15,19,6,7.51,NA,0,0,1.07,1.82,0,7.67284157213825,0,9.14292913626277,NA,0,0,1.28903134906335,2.06488491792913
"Fos.K.04.126",46.54,1,8,8,0,6.13,0,15,19,5,NA,2.54,0,0,1.5,1.48,0,6.8643108442942,0,NA,2.90250981889849,0,0,1.69052222086066,1.60089470128652
"Fos.K.04.127",42.41,1,10,9,0,6,1.64,14,20,5,6.44,2.35,0,0,1.71,1.65,0,7.37596213584903,2.39676363237199,8.07214407166588,2.99778523211267,0,0,2.11563324231283,1.90803662191804
"Fos.K.04.276",33.77,1,10,9,0,4.53,1.03,14,19,5,5.11,1.74,0,0,1.54,1.57,0,7.00046021129295,2.29601012515259,8.22682847345186,2.90699862272424,0,0,2.3948921575261,2.13845252664998
"Fos.K.04.188",46.5,1,9,8,0,5.88,1.01,14,18,5,6.12,1.47,0,0,1,1.24,0,6.59005165784087,1.2445180287096,6.93299343789972,1.68151030204904,0,0,1.12798805103474,1.34211918476529
"Fos.K.04.052",36.05,1,9,8,0,5.41,1.77,15,19,5,5.25,1.58,0,0,1.14,1.1,0,7.82942591629076,3.49562943835994,7.86673150229959,2.4431577149821,0,0,1.66029716429512,1.42956095026941
"Fos.K.04.039",41.45,1,9,8,0,6.11,1.53,NA,19,6,NA,1.54,0,0,1.15,1.94,0,7.685904169353,2.33292621559631,NA,2.01850066562713,0,0,1.45587611000727,2.28060542966839
"Fos.K.04.105",39.05,1,9,8,0,5.48,1.53,14,19,5,5.69,1.92,0,0,1.34,1.33,0,7.31894957739832,2.60559320890995,7.80913449868687,2.70075203833546,0,0,1.80108972507019,1.63197897071943
"Fos.K.04.103",34.76,1,9,8,0,4.58,2.01,14,19,5,NA,1.65,0,0,1.06,1.49,0,6.87529621604179,4.24694622445662,NA,2.66390759154353,0,0,1.60130376674754,1.98778135161094
"Fos.K.04.081",42.07,1,9,8,0,5.49,1.16,14,19,5,5.61,1.74,0,0,0.92,1.33,0,6.80378381084466,1.72075032159115,7.09425686652962,2.24089565003442,0,0,1.14747020904477,1.54691513550302
"Fos.K.04.183",45.6,1,9,8,0,6.02,1.74,14,18,5,5.52,2.1,0,0,0.81,1.62,0,6.88069724505096,2.22310329533232,6.38902904583842,2.4584039177465,0,0,0.931773922836835,1.77821409594926
"Fos.K.04.160",34.38,0,9,9,0,4.97,1.19,14,18,5,NA,NA,0,0,1,0,0,7.54356552235327,2.56610769679621,NA,NA,0,0,1.52742632860365,0
"Fos.K.04.195",44.48,1,9,8,0,5.77,1.53,14,19,5,6.33,2.14,0,0,0.95,1.04,0,6.76173415270754,2.0469961460004,7.52950109859969,2.58010461272083,0,0,1.12044642077203,1.16215324630763
"Fos.K.04.00208-1",45.8,1,10,8,0,6.51,1.58,15,19,5,7.28,2.55,0,0,1.2,1.59,0,7.40812276232019,2.00237369782306,8.38569026381032,2.96977375075007,0,0,1.37435450868234,1.73980407676075
"Fos.K.04.00208-2",38.18,1,10,9,0,5.32,1.4,NA,19,5,5.35,1.85,0,0,1.15,1.42,0,7.26786501999276,2.48586456853491,7.52654973312814,2.67265493337515,0,0,1.58107131431544,1.77085472895454
"Fos.K.04.00208-3",40.44,1,10,9,0,5.87,1.27,NA,19,5,NA,2.27,0,0,1.56,1.48,0,7.56922002715531,2.02706586889023,NA,3.06352188655785,0,0,2.02444564435715,1.77096051968312
"Fos.K.04.00208-4",46.42,1,10,8,0,6.87,2.8,14,19,5,6.94,2.11,0,0,1.32,1.34,0,7.71292750891767,3.46117644994593,7.87681255253381,2.41852303852448,0,0,1.49152022828028,1.45215035602562
"Fos.K.04.00208-5",NA,1,10,9,0,NA,NA,14,19,5,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fos.K.04.00208-6",41.36,1,7,7,0,6.02,1.61,15,18,4,6.2,NA,0,0,NA,1.18,0,7.58924012531949,2.46481838026293,7.98836261472597,NA,0,0,NA,1.38934083954867
"Fos.K.04.00208-7",41.89,1,9,8,0,6.48,1.85,14,19,5,6.51,2.2,0,0,2.09,1.27,0,8.06535140497089,2.76619395481906,8.27124907464203,2.84773946513747,0,0,2.61799765014947,1.48168787926645
"Fos.K.04.274",45.89,1,10,8,0,5.35,1.42,14,19,6,6.01,1.56,0,0,1,1.36,0,6.0760974799756,1.79306629723338,6.90788544859679,1.81258401052132,0,0,1.14304055340023,1.48603643101501
"Fos.K.04.128",39.65,1,10,8,0,5.92,0,NA,19,5,6.58,2.27,0,0,1.14,1.29,0,7.78644799261006,0,8.88056005901253,3.13593670208459,0,0,1.50899417111632,1.56564713141517
"Fos.K.03.010",59.85,1,10,9,0,NA,0,14,19,5,NA,NA,0,0,NA,1.1,0,NA,0,NA,NA,0,0,NA,0.993103372854048
"Fos.K.03.113",56.05,2,9,9,0,8.23,1.57,14,19,5,8.98,3.07,0,4.11,1.46,1.72,0,7.64612184637366,1.36848182780357,8.28535567893647,2.81484122296999,0,3.86015486605137,1.36527466942896,1.62780488120685
"Fos.K.03.114",54.92,1,10,10,0,7.26,0,15,19,5,NA,2.47,0,0,1.88,1.1,0,6.88431877668218,0,NA,2.31999455784667,0,0,1.79433869481605,1.05638626839934
"Fos.K.03.116",47.41,0,9,9,0,4.79,1.51,14,19,4,NA,NA,0,0,NA,0,0,5.26494639414373,1.79497320859191,NA,NA,0,0,NA,0
"Fos.K.03.117",36.16,0,10,7,0,NA,1.26,14,19,4,5.71,1.47,0,0,NA,0,0,NA,2.47440358556039,8.52741308791799,2.26487821121874,0,0,NA,0
"Fos.K.03.118",44.78,1,10,8,0,4.95,2.09,NA,18,NA,NA,NA,0,0,0.98,0.97,0,5.76176662377798,2.7616057154497,NA,NA,0,0,1.14805562274806,1.07870812743358
"Fos.K.03.120",47.77,1,10,8,0,6.2,0,14,19,5,NA,1.96,0,0,1.97,1.33,0,6.76317730132624,0,NA,2.17160205679268,0,0,2.162833292753,1.41192512686679
"Fos.K.03.121",65,1,NA,NA,0,8.43,3.65,NA,19,5,10.18,3.22,0,0,2.09,1.14,0,6.74925216921925,2.41767790982541,7.98161357609244,2.47731759008924,0,0,1.68432606845506,0.969940410530585
"Fos.K.03.128",45.96,1,10,9,0,5.67,1.17,14,20,5,6.22,2.22,0,0,1,1.2,0,6.42967782510071,1.47321823036263,7.13729587064711,2.57479475055984,0,0,1.14129288249513,1.30977320630771
"Fos.K.03.134",47.07,1,10,9,0,5.11,2.21,14,19,5,NA,2.07,0,0,1.36,1.2,0,5.65742082939598,2.66235583883368,NA,2.33392325490014,0,0,1.51541519788209,1.28750317050046
"Fos.K.03.139",45.57,1,10,9,0,6.03,1.54,NA,19,7,NA,NA,0,0,1.47,1.49,0,6.89668369346086,1.96997538403688,NA,NA,0,0,1.69211466913563,1.63629156305302
"Fos.K.03.140",39.93,0,9,7,0,5.57,1.2,15,19,4,6.94,2.19,0,0,0.86,0,0,7.27450870160723,1.96092140910082,9.29428496500148,3.00031217562563,0,0,1.13035065293324,0
"Fos.K.03.143",61.47,1,11,10,0,3.89,NA,NA,19,5,8.54,NA,0,0,0.98,1.59,0,3.29406139037392,NA,7.11944174294439,NA,0,0,0.835314777912864,1.40819794100853
"Fos.K.03.144",37.47,1,10,9,0,5.02,1.32,14,19,4,NA,1.56,0,0,NA,1.34,0,6.98853403948463,2.42678592658857,NA,2.30435695578034,0,0,NA,1.69378256608091
"Fos.K.03.147",40.7,1,9,8,NA,5.45,NA,NA,19,NA,4.39,1.8,0,0,NA,0.86,NA,6.9825547191083,NA,5.75713865819966,2.410858129867,0,0,NA,1.02434331426644
"Fos.K.03.149",51.6,1,10,9,0,7.65,1.43,14,19,4,7.94,2.8,0,0,0.83,1.51,0,7.72293893625036,1.45296468924335,8.0228629528492,2.83150650711074,0,0,0.843355213091485,1.51658774808674
"Fos.K.03.015",43.07,1,9,8,NA,NA,NA,14,19,6,6.19,NA,0,0,1.27,1.21,NA,NA,NA,7.62824663210003,NA,0,0,1.54708929148647,1.38378528369573
