"univID","stl","ips","mds","mdf","maf","lps","ips.prop","ect","tpg","mav","mcv","mpt","cle","pmx","ds1","ds2","lpt","ds3"
"Fos.K.12.267",43.65,2,1,9,8,0,0.666666666666667,6.51,6.37,14,19,5,6.75,2.68,0,0,1.92,1.79
"Fos.K.12.271",56.77,1.2,1,9,8,0,0.4,8.16,4.57,14,20,6,NA,2.79,0,0,1.94,1.81
"Fos.K.12.285",70.21,1,0,9,8,0,0.333333333333333,10.03,2.57,NA,19,5,10.99,3.7,NA,NA,2.72,NA
"Fos.K.12.287",48.9,3,1,9,8,4.04,1,7.9,8.11,14,20,6,NA,2.99,0,0,1.78,1.74
"Fos.K.12.290",50.97,1,1,9,8,0,0.333333333333333,7.28,2.87,14,19,4,7.4,NA,0,0,NA,1.79
"Fos.K.12.291",54.36,1,1,9,8,0,0.333333333333333,8.38,4.01,14,19,5,8.28,2.64,0,0,1.67,1.88
"Fos.K.12.292",50.95,1,1,10,9,0,0.333333333333333,7.35,2.47,14,19,5,6.99,2.73,0,0,1.92,1.73
"Fos.K.12.296",47.83,3,1,10,9,4.16,1,7.97,8.87,14,19,5,7.47,2.67,0,0,2.61,1.63
"Fos.K.12.298",NA,1,2,10,9,0,0.333333333333333,NA,2.18,14,19,5,NA,4.78,0,3.96,3,2.53
"Fos.K.12.299",58.31,2.4,1,9,8,0,0.8,8.74,7.13,14,19,NA,8.26,2.54,0,0,NA,2.1
"Fos.K.12.302",70.55,2.6,1,11,9,0,0.866666666666667,9.92,13.23,14,19,5,10.71,4.26,0,0,2.53,1.66
"Fos.K.12.303",72.65,1,1,9,9,0,0.333333333333333,9.89,1.69,14,19,5,NA,3.67,0,0,2.58,2.48
"Fos.K.12.308",48.41,1,1,10,9,0,0.333333333333333,7.38,1.3,14,18,5,NA,2.58,0,0,0.98,1.82
"Fos.K.12.311",44.52,1,1,9,8,0,0.333333333333333,7.52,1.89,14,19,6,7.34,2.53,0,0,1.71,1.72
"Fos.K.12.314",52.77,1,1,11,9,0,0.333333333333333,8.1,1.79,NA,19,5,8.52,2.86,0,0,1.99,1.92
"Fos.K.12.335",57.41,1,2,9,8,0,0.333333333333333,9.24,2.27,13,19,5,NA,2.88,0,3.35,2.32,1.5
"Fos.K.12.344",63.89,2,1,9,8,0,0.666666666666667,10.32,11.53,14,20,5,10.88,4.19,0,0,2.84,1.74
"Fos.K.12.347",67.56,2.2,1,9,8,0,0.733333333333333,10.1,8.88,14,19,5,NA,3.54,0,0,2.34,1.68
"Fos.K.12.186",51.42,1,1,10,9,0,0.333333333333333,6.74,2.41,14,19,5,7.04,2.52,0,0,1.51,1.55
"Fos.K.12.190",50.91,1,1,9,8,0,0.333333333333333,7.88,2.3,14,18,5,NA,2.88,0,0,0.69,1.5
"Fos.K.11.003",69.07,1.2,2,10,9,0,0.4,8.54,5.93,14,19,5,9.52,3.57,0,3.88,2.02,1.71
"Fos.K.11.006",38.62,2.2,2,9,8,0,0.733333333333333,6.01,3.76,NA,19,6,NA,NA,0,4.12,2.32,1.81
"Fos.K.11.007",48.43,1,2,9,8,0,0.333333333333333,6.17,2.35,14,20,5,6.18,2.54,0,3.65,1.49,1.5
"Fos.K.11.013",42,1.2,1,9,8,0,0.4,6.97,2.28,14,20,5,NA,NA,0,0,1.39,2.04
"Fos.K.11.020",40.94,2.4,1,9,8,0,0.8,6.25,4.89,14,19,5,NA,1.89,0,0,1.47,1.46
"Fos.K.11.024",61.97,1,2,9,8,0,0.333333333333333,10.22,1.56,14,19,5,NA,2.38,0,2.39,1.89,2.04
"Fos.K.11.032",42.36,2.2,1,10,8,0,0.733333333333333,6.06,5.94,14,20,5,NA,1.94,0,0,1.47,1.53
"Fos.K.11.035",57.13,2.4,2,9,8,0,0.8,NA,6.13,NA,19,NA,NA,NA,0,3.24,2.28,1.26
"Fos.K.11.038",46.72,1,1,10,9,0,0.333333333333333,NA,1.36,14,20,NA,NA,2.27,0,0,NA,1.65
"Fos.K.11.042",45.13,3,3,11,8,3.57,1,7,6.6,14,20,5,NA,NA,2.86,4.5,1.45,2.31
"Fos.K.11.045",58.03,1.2,1,NA,10,0,0.4,NA,5.93,14,19,5,9.62,NA,0,0,1.82,0.99
"Fos.K.11.046",39.42,1,2,9,8,0,0.333333333333333,5.37,2.05,NA,19,6,5.8,NA,0,3.17,1.12,1.33
"Fos.K.11.050",54.53,1,1,9,8,0,0.333333333333333,8.08,2.27,14,19,6,9.09,2.73,NA,2.87,1.7,NA
"Fos.K.11.051",38.09,1,1,9,8,0,0.333333333333333,NA,1.3,14,19,5,NA,NA,0,0,1.33,1.29
"Fos.K.11.059",43.81,2,1,11,9,0,0.666666666666667,NA,3.33,14,19,5,NA,2.52,0,0,0.94,1.3
"Fos.K.11.060",44.62,1,2,9,8,0,0.333333333333333,6.23,1.6,NA,20,5,NA,2.26,0,2.49,1.86,1.17
"Fos.K.11.062",39.14,1,0,9,8,0,0.333333333333333,5.2,1,14,19,5,NA,1.5,NA,NA,1.54,NA
"Fos.K.11.065",43.49,3,2,10,8,3.83,1,6.6,5.56,14,20,5,6.26,NA,0,3.03,1.91,1.42
"Fos.K.11.070",39.8,3,2,10,8,2.9,1,5.23,5.18,14,20,5,6.28,NA,0,1.95,NA,1.06
"Fos.K.11.071",45.08,1,1,10,10,0,0.333333333333333,7.06,2.3,14,19,5,7.77,NA,0,0,1.65,1.22
"Fos.K.11.074",71.45,1,1,10,8,0,0.333333333333333,10.65,3.25,14,20,5,NA,4.22,0,0,2.21,1.01
"Fos.K.11.075",41.55,1.2,1,10,8,0,0.4,5.87,3.26,14,19,5,6.05,1.92,0,0,0.78,1.63
"Fos.K.11.076",46.93,1,2,9,8,0,0.333333333333333,6.76,1.92,14,20,5,6.96,2.49,0,2.64,1.41,1.05
"Fos.K.11.083",45.38,2,2,9,8,0,0.666666666666667,NA,5.69,NA,19,6,NA,2.02,0,4.21,1.36,1.91
"Fos.K.11.084",78.41,1,1,11,NA,0,0.333333333333333,NA,3.37,14,20,5,NA,3.58,0,0,1.97,2.12
"Fos.K.11.085",45.17,1,1,9,7,0,0.333333333333333,NA,2.76,14,18,5,7.01,2,0,0,1.52,1.16
"Fos.K.11.086",53.04,NA,2,8,7,NA,NA,NA,NA,14,19,5,NA,NA,0,3.62,1.81,1.84
"Fos.K.11.088",45.61,3,1,10,8,3.12,1,6.29,6.9,14,20,5,NA,NA,0,0,1.63,1.33
"Fos.K.11.096",56.97,1,0,9,8,0,0.333333333333333,9.51,3.26,14,20,5,10.23,3.13,NA,NA,1.87,NA
"Fos.K.11.102",56.15,1,1,10,9,0,0.333333333333333,7.52,2.08,NA,20,6,7.95,2.76,0,0,1.87,1.32
"Fos.K.11.114",45.31,3,NA,10,8,2.82,1,NA,6.16,14,19,NA,7.24,NA,NA,NA,NA,NA
"Fos.K.11.117",43.9,1,2,9,8,0,0.333333333333333,6.83,1.91,14,20,6,7.16,1.99,0,3.82,1.7,0.89
"Fos.K.11.118",62.4,1,2,10,9,0,0.333333333333333,NA,3.03,14,20,5,NA,3.98,0,3.72,1.61,2.2
"Fos.K.10.006",41.8,1.4,0,9,7,0,0.466666666666667,6.58,3.48,14,19,5,NA,NA,NA,NA,1.11,NA
"Fos.K.10.016",44.96,1,2,11,10,0,0.333333333333333,6.32,2.19,NA,20,5,6.86,2.28,0,4.2,1.57,1.77
"Fos.K.10.019",39.42,1,1,10,9,0,0.333333333333333,NA,1.75,14,19,5,6.47,1.92,0,0,1.43,1.4
"Fos.K.10.023",51.91,1,2,10,9,0,0.333333333333333,NA,2.19,14,20,5,NA,2.82,0,4.66,1.63,2.1
"Fos.K.10.030",56.99,1.2,1,9,8,0,0.4,7.56,4.8,14,20,5,NA,2.36,0,0,2.28,1.91
"Fos.K.10.033",40.92,1,1,10,9,0,0.333333333333333,5.26,1.9,13,20,5,NA,1.88,0,0,1.27,1.91
"Fos.K.10.035",41.65,1,2,9,8,0,0.333333333333333,6,2.52,14,19,5,5.92,NA,0,4.04,1.36,1.73
"Fos.K.10.041",63.62,NA,1,10,8,NA,NA,NA,NA,NA,20,5,NA,2.83,0,0,1.94,2
"Fos.K.10.051",54.04,1,1,10,9,0,0.333333333333333,9.38,2.72,14,19,5,NA,4.51,0,0,2.34,1.56
"Fos.K.10.052",45.86,1,2,8,7,0,0.333333333333333,NA,1.9,14,19,6,NA,NA,0,2.79,2.09,1.59
"Fos.K.10.058",56.79,1.6,2,10,9,0,0.533333333333333,8.53,7.28,NA,19,6,8.69,2.79,0,3.29,NA,1.64
"Fos.K.10.062",58.96,1,2,11,9,0,0.333333333333333,8.3,2.26,15,19,5,8.63,3.52,0,3.82,1.82,1.67
"Fos.K.10.068",61.73,1.6,2,10,9,0,0.533333333333333,NA,6,NA,20,6,9.78,3,0,4.42,2.5,2.14
"Fos.K.10.087",54.65,1,2,11,10,0,0.333333333333333,9.5,2.7,NA,19,5,NA,NA,0,2.34,1.77,1.64
"Fos.K.10.091",49.35019,3,1,10,6,NA,1,NA,2.89,NA,NA,NA,9.08,2.79,NA,3.76,1.72,1.77
"Fos.K.10.096",54.5,1,0,9,8,0,0.333333333333333,NA,1.57,14,19,5,8.2,3.24,NA,NA,1.3,NA
"Fos.K.10.098",54.21,1,2,8,7,0,0.333333333333333,8.85,1.99,14,20,5,8.57,2.66,0,3.92,1.7,2.04
"Fos.K.10.105",60.61,2.4,0,10,9,0,0.8,10.23,7.68,14,19,5,NA,3.41,NA,NA,2.54,NA
"Fos.K.10.112",NA,3,1.2,8,NA,NA,1,NA,5.08,NA,NA,NA,NA,3.96,NA,NA,2.22,1.53
"Fos.K.10.116",43.43,1,2,9,8,0,0.333333333333333,NA,1.79,14,19,6,NA,1.92,0,4.26,1.72,1.82
"Fos.K.10.118",45.08,1,1,9,8,0,0.333333333333333,6.96,1.23,14,19,5,NA,NA,0,0,0.93,1.57
"Fos.K.10.120",42.54,1,3,10,8,0,0.333333333333333,5.99,1.89,14,19,5,6.98,2.23,2.79,4.21,1.53,1.85
"Fos.K.10.122",40.64,1,2,10,8,0,0.333333333333333,6.71,1.98,14,19,6,6.68,2.27,0,3.89,1.17,1.86
"Fos.K.10.124",58.15,NA,2,8,7,NA,NA,NA,NA,14,19,5,9.6,3.51,0,3.81,1.8,1.71
"Fos.K.10.130",41.48,1,1,9,8,0,0.333333333333333,NA,2.34,14,19,5,6.67,NA,NA,2.3,1.63,NA
"Fos.K.10.132",58.15,1,1,9,9,0,0.333333333333333,NA,2.99,NA,19,5,NA,3.32,0,0,1.86,1.94
"Fos.K.10.134",46.38,1,2,9,8,0,0.333333333333333,6.47,2.55,14,19,6,NA,2.12,0,3.97,1.87,1.57
"Fos.K.10.136",65.32,2,2,9,9,0,0.666666666666667,11.05,10.51,14,19,6,10.95,NA,0,3.7,1.67,1.99
"Fos.K.10.138",43.8,1,1,10,9,0,0.333333333333333,6.52,1.67,14,20,5,NA,2.35,0,0,1.72,1.33
"Fos.K.10.140",60.51,2,1,9,8,0,0.666666666666667,9.6,8.79,14,19,6,NA,NA,0,0,1.82,1.53
"Fos.K.10.144",64.07,NA,2,9,8,NA,NA,9.43,NA,14,20,6,NA,3.02,0,3.82,1.87,1.65
"Fos.K.10.145",63.2,2,1.2,8,NA,0,0.666666666666667,NA,4.17,NA,19,NA,9.59,3.57,NA,NA,2.05,1.7
"Fos.K.10.163",64.33,2,1,10,9,0,0.666666666666667,8.23,5.43,NA,19,6,8.43,3.67,0,0,1.44,1.74
"Fos.K.10.160",NA,1,1,9,8,0,0.333333333333333,7,2.42,14,19,5,NA,NA,0,0,1.54,1.64
"Fos.K.10.209",66.18,2.2,2,11,9,0,0.733333333333333,8.98,8.08,14,19,6,NA,3.76,0,3.49,1.48,1.86
"Fos.K.10.208",46.4,1.4,2,10,9,0,0.466666666666667,6.65,4.13,14,19,5,NA,2.59,0,3.41,1.76,1.52
"Fos.K.10.220",50.37,1.8,2,9,8,0,0.6,7.55,6.26,14,19,5,NA,2.87,0,3.16,1.63,1.67
"Fos.K.09.001",57.84,1,1,10,9,0,0.333333333333333,8.35,2.53,14,20,5,8.97,3.25,0,0,1.56,1.56
"Fos.K.09.008",42.41,1,1,9,8,0,0.333333333333333,6.23,1.54,14,19,5,6.81,2.3,0,0,1.86,1.34
"Fos.K.09.011",39.04,1,2,10,9,0,0.333333333333333,5.35,2.2,14,19,5,5.74,1.65,0,3.39,1.86,1.74
"Fos.K.09.012",32.27,1,1,8,8,0,0.333333333333333,4.62,1.64,14,19,5,4.22,1.21,0,0,1.24,1.2
"Fos.K.09.015",40.62,1,1,10,9,0,0.333333333333333,NA,1.74,14,20,6,NA,2.05,0,0,1.41,1.36
"Fos.K.09.019",42.57,1,1,9,8,0,0.333333333333333,5.89,1.74,14,19,5,6.63,1.83,0,0,1.39,1.41
"Fos.K.09.023",42.57,1.2,1,8,7,0,0.4,6.76,1.48,14,19,5,NA,1.62,0,0,1.3,1.18
"Fos.K.09.024",49.24,1,1,9,8,0,0.333333333333333,6.13,2.38,NA,19,5,NA,NA,0,0,1.36,1.74
"Fos.K.09.028",48.08,NA,2,8,7,NA,NA,7.75,NA,14,20,5,7.84,3.67,0,3.59,1.85,1.83
"Fos.K.09.031",60.55,1,1,8,8,0,0.333333333333333,NA,2.38,NA,20,5,9.51,2.69,0,0,1.58,1.64
"Fos.K.09.036",47.38,1,1,8,8,0,0.333333333333333,5.3,2.71,14,20,5,NA,1.62,0,0,2.14,1.1
"Fos.K.09.061",37.19,2.2,1,9,8,0,0.733333333333333,5.47,4.49,14,19,5,5.92,1.59,0,0,1.18,1.41
"Fos.K.09.062",46.71,1,1,9,9,0,0.333333333333333,7.16,3.24,14,20,5,NA,NA,0,0,1.75,1.61
"Fos.K.09.066",60.89,3,1,10,8,6.11,1,NA,10.19,14,19,5,8.7,NA,0,0,2.36,1.93
"Fos.K.09.077",37.35,1,2,10,9,0,0.333333333333333,5.21,2.31,14,20,6,NA,2.11,0,3.97,1.35,1.67
"Fos.K.09.080",57.31,1,2,9,8,0,0.333333333333333,9.1,2.2,14,19,5,9.53,NA,0,3.83,1.64,1.78
"Fos.K.09.082",43.59,1,1,9,8,0,0.333333333333333,6.77,2.31,14,19,6,7.26,NA,0,0,1.2,1.23
"Fos.K.09.086",45.56,1,1,9,8,0,0.333333333333333,7.03,2.03,14,19,5,NA,NA,0,0,1.38,1.89
"Fos.K.09.090",64.27,1,NA,10,9,0,0.333333333333333,10.53,3.07,14,19,5,NA,NA,NA,NA,2.73,NA
"Fos.K.09.093",63.02,1,1,9,9,0,0.333333333333333,8.75,2.54,NA,20,6,9.45,3.07,0,0,1.98,1.52
"Fos.K.09.34B",62.25,1,2,9,8,0,0.333333333333333,9.75,2.68,NA,19,6,NA,4.02,0,3.75,2.25,2.18
"Fos.K.09.40B",64.81,1,1,10,9,0,0.333333333333333,NA,2.38,14,19,5,NA,4.14,0,0,1.41,1.69
"Fos.K.08.001",61.53,1,3,10,9,0,0.333333333333333,9.06,2.3,14,19,6,8.83,2.99,NA,3.83,1.49,1.51
"Fos.K.08.013",42.02,1,1,9,9,0,0.333333333333333,6.18,2.17,14,20,5,6.07,1.99,0,0,1,1.19
"Fos.K.08.021",39.44,1,1,9,8,0,0.333333333333333,NA,1.54,14,19,5,NA,2.07,0,0,1.12,1.32
"Fos.K.08.022",39.77,1,1,10,9,0,0.333333333333333,NA,2.11,14,19,5,5.03,1.47,0,0,1.16,1.15
"Fos.K.08.024",69.69,1,1,9,8,0,0.333333333333333,9.14,2.43,14,19,5,9.77,3.4,0,0,1.03,1.87
"Fos.K.08.036",37.32,1,2,8,8,0,0.333333333333333,5.13,1.83,13,20,5,5.98,NA,0,3.48,1.37,1.42
"Fos.K.08.051",36.99,1,1,8,7,0,0.333333333333333,5.78,1.91,14,19,5,NA,1.79,0,0,NA,1.07
"Fos.K.08.055",63.27,2,1,9,8,0,0.666666666666667,8.32,4.6,14,19,5,8.27,3.86,0,0,1.56,1.53
"Fos.K.08.057",46.2,1,1,9,8,0,0.333333333333333,6.65,2.33,14,19,5,6.06,2.25,0,0,1.62,1.4
"Fos.K.08.061",57.91,2,1,10,9,0,0.666666666666667,NA,NA,NA,19,4,NA,NA,0,0,1.91,1.72
"Fos.K.08.065",43.42,1,1,9,8,0,0.333333333333333,5.93,1.93,14,20,5,6.43,2.21,0,0,1.13,1.38
"Fos.K.08.068",39.87,1,1,7,NA,0,0.333333333333333,NA,1.84,14,20,NA,6.51,1.9,0,0,0.75,1.14
"Fos.K.08.084",53.65,NA,1,9,8,NA,NA,NA,NA,13,19,5,NA,4.39,0,0,1.67,1.34
"Fos.K.08.092",43.34,1,1,8,7,0,0.333333333333333,6.92,1.79,14,20,5,NA,NA,0,0,1.79,1.53
"Fos.K.08.093",36.85,1,1,8,7,0,0.333333333333333,5.51,1.57,14,19,5,NA,NA,0,0,1.41,1.72
"Fos.K.08.096",38.58,1,1,9,8,0,0.333333333333333,6.09,NA,14,19,5,6.78,1.77,0,0,0.98,1.44
"Fos.K.08.097",63.83,1,1,10,8,0,0.333333333333333,NA,2.98,NA,19,4,NA,NA,0,0,1.81,1.64
"Fos.K.08.104",39.81,1,1,10,9,0,0.333333333333333,NA,1.75,14,20,5,6.53,1.81,0,0,1.31,1.4
"Fos.K.08.105",43.59,NA,1,8,7,NA,NA,NA,NA,NA,19,5,NA,1.42,0,0,1.31,1.19
"Fos.K.08.106",66.96,NA,1,9,9,NA,NA,NA,NA,NA,19,5,NA,4.06,0,0,2.35,2.07
"Fos.K.08.110",45.78,1.2,1,9,8,0,0.4,NA,2.1,14,19,5,7.56,1.35,0,0,1.39,1.37
"Fos.K.08.111",69.03,1.2,1,10,9,0,0.4,NA,3.45,14,19,6,NA,3.57,0,0,1.12,0.88
"Fos.K.08.114",32.41,3,3,9,8,2.96,1,4.33,4.45,14,19,6,4.43,NA,1.77,3.13,1.23,1.86
"Fos.K.08.116",48.79,1,1,8,7,0,0.333333333333333,6.92,2.28,14,19,5,NA,NA,0,0,1.42,0.8
"Fos.K.08.117",38.32,1,1,10,8,0,0.333333333333333,6.39,1.44,NA,20,6,NA,1.54,0,0,1.53,1.59
"Fos.K.08.118",38.59,1,1,10,9,0,0.333333333333333,5.63,1.55,14,20,5,5.68,NA,0,0,1.32,0.92
"Fos.K.08.121",28.77,NA,2,9,10,NA,NA,3.9,NA,14,19,6,4.45,1.21,NA,NA,1.08,0.77
"Fos.K.08.132",60.61,1.2,1,10,7,0,0.4,NA,2.8,NA,19,NA,NA,NA,0,0,2.04,1.73
"Fos.K.08.136",51.8,1,1,10,9,0,0.333333333333333,NA,2.47,NA,19,5,9.59,3.03,0,0,1.4,1.2
"Fos.K.08.139",55.58,1,1,10,9,0,0.333333333333333,8.65,2.09,14,18,5,9.66,2.67,0,0,1.83,NA
"Fos.K.08.148",40.67,1,1,10,9,0,0.333333333333333,NA,NA,NA,20,6,NA,1.76,0,0,0.9,1.23
"Fos.K.08.155",61.88,1,1,10,NA,0,0.333333333333333,6.92,1.63,14,19,5,NA,2.75,0,0,1.16,1.23
"Fos.K.08.165",42.95,1,1,9,8,0,0.333333333333333,5.13,1.34,14,20,5,NA,NA,0,0,0.87,1.07
"Fos.K.08.166",38,1,1,8,8,0,0.333333333333333,5.69,NA,14,19,4,NA,1.64,0,0,NA,1.04
"Fos.K.08.167",44.65,1,1,10,9,0,0.333333333333333,NA,1.09,14,20,5,6.02,NA,0,0,1.11,0.9
"Fos.K.08.168",63.41,1,1,8,7,0,0.333333333333333,10.06,1.53,NA,19,6,11.45,3.09,0,0,1.27,1.5
"Fos.K.08.176",64.78,2,1,9,8,0,0.666666666666667,10.57,5.59,NA,20,5,11.48,3.5,NA,2.77,1.77,2.1
"Fos.K.08.179",48.4,1.8,2,9,8,0,0.6,6.15,3.47,NA,19,5,NA,2.23,0,3.97,1.99,2.02
"Fos.K.08.185",66.13,2,3,9,8,0,0.666666666666667,9.4,5.8,14,20,6,11.34,2.88,2.29,4.4,2.21,1.77
"Fos.K.08.186",55.7,2,1,10,NA,0,0.666666666666667,NA,2.12,NA,19,NA,8.16,NA,0,0,1.16,1.1
"Fos.K.08.196",40.71,NA,3,NA,NA,NA,NA,NA,1.91,NA,NA,NA,NA,2.39,NA,NA,1.1,1.96
"Fos.K.07.004",25.73,0,1,9,8,0,0,3.44,0,14,19,5,3.6,0.78,0,0,1.22,0.75
"Fos.K.07.005",60.44,1,1,10,8,0,0.333333333333333,8.76,4,13,20,5,9.38,2.82,0,0,1.71,1.45
"Fos.K.07.006",58.29,1,1,10,9,0,0.333333333333333,8.57,1.92,15,19,5,8.79,3.47,0,0,1.63,1.73
"Fos.K.07.022",68.28,1,0,10,8,0,0.333333333333333,8.3,2.13,14,19,5,NA,3.69,NA,NA,2.14,NA
"Fos.K.07.029",45.29,1,1,9,8,0,0.333333333333333,6.75,1.96,14,19,5,7.16,2.22,0,0,1.92,1
"Fos.K.07.042",60.43,1,1,9,9,0,0.333333333333333,8.42,2.86,14,19,5,NA,2.58,0,0,1.14,1.9
"Fos.K.07.044",41.42,1,1,11,9,0,0.333333333333333,NA,1.15,14,20,4,6.61,2.58,0,0,NA,0.89
"Fos.K.07.045",50.21,1,1,10,8,0,0.333333333333333,NA,1.62,NA,19,5,NA,2.1,0,0,2,1.49
"Fos.K.07.048",38.17,1,1,9,8,0,0.333333333333333,5.93,1.34,14,19,5,NA,NA,0,0,1.34,1.37
"Fos.K.07.050",64.82,1,1,10,9,0,0.333333333333333,9.23,1.63,14,19,5,9.83,3.09,0,0,2.57,1.6
"Fos.K.07.060",44.81,1,1,10,9,0,0.333333333333333,6.35,1.82,14,19,5,NA,1.95,0,0,1.89,1.78
"Fos.K.07.065",46.93,1,1,9,8,0,0.333333333333333,6.16,1.97,13,19,6,6.43,2.39,0,0,1.64,1.59
"Fos.K.07.066",38.56,1,1,10,9,0,0.333333333333333,6.01,1.47,NA,19,5,6.95,2.37,0,0,1.09,0.9
"Fos.K.07.069",60.23,1,1,9,8,0,0.333333333333333,NA,2.52,14,18,5,8.62,2.81,0,0,1.79,1.72
"Fos.K.07.075",56.8,1.8,3,10,9,0,0.6,NA,7.42,14,20,5,9.77,2.52,2.49,4.62,2.43,1.94
"Fos.K.07.076",56.27,1,1,9,8,0,0.333333333333333,8.35,2.69,14,19,5,NA,3.39,0,0,1.49,1.43
"Fos.K.07.080",43.89,1,1,8,7,0,0.333333333333333,6.17,1.82,14,19,5,6.6,2.15,0,0,1.59,1.19
"Fos.K.07.081",39.78,1,0,8,7,0,0.333333333333333,5.69,1.93,14,19,6,NA,2.08,NA,NA,1.42,NA
"Fos.K.07.083",44.11,1,1,10,9,0,0.333333333333333,6.15,1.94,13,20,4,6.99,2.35,0,0,NA,1.71
"Fos.K.07.084",40.32,0,0,10,9,0,0,5.34,0,14,NA,4,5.56,1.01,NA,NA,NA,NA
"Fos.K.07.094",66.69,1,1,10,9,0,0.333333333333333,10.27,2.58,NA,19,5,10.67,3.79,0,0,2.51,1.51
"Fos.K.07.102",53.22,1,1,9,8,0,0.333333333333333,NA,2.42,14,20,6,9,NA,0,0,1.38,2.09
"Fos.K.07.104",67.26,NA,1,10,9,NA,NA,NA,NA,14,19,5,NA,NA,0,0,2.01,2.02
"Fos.K.07.112",40.71,1,1,9,8,0,0.333333333333333,5.05,1.7,14,19,5,NA,2.54,0,0,1.12,1.41
"Fos.K.07.119",45.38,NA,1,10,9,NA,NA,7.97,NA,14,19,5,8.79,3.06,0,0,1.83,1.61
"Fos.K.07.122",35.74,1,1,8,7,0,0.333333333333333,5.38,1.83,14,19,5,5.24,1.37,0,0,0.75,1.19
"Fos.K.07.125",61.63,1,1,10,9,0,0.333333333333333,9.5,2.53,14,19,5,9.68,3.6,0,0,1.5,1.52
"Fos.K.07.139",70.24,2,1,9,8,0,0.666666666666667,NA,5.65,13,19,6,NA,3.31,0,0,1.63,1.79
"Fos.K.07.141",48.41,1,1,10,9,0,0.333333333333333,6.84,1.61,14,20,5,7.26,NA,0,0,1.08,1.47
"Fos.K.07.147",50.32,2.2,1,NA,NA,0,0.733333333333333,6.37,5.48,14,20,5,6.56,2.88,0,0,1.03,1.8
"Fos.K.07.148",42.11,1,1,8,8,0,0.333333333333333,5.18,1.55,NA,20,4,5.67,1.68,0,0,NA,1.29
"Fos.K.07.165",50.08,1.4,1,10,8,0,0.466666666666667,6.09,4.14,14,19,5,6.41,1.88,0,0,1.68,1.39
"Fos.K.07.167",38.48,1,1,9,8,0,0.333333333333333,5.88,1.99,14,20,5,6.17,2.55,0,0,1.45,1.37
"Fos.K.07.170",24.09,0,2,9,8,0,0,2.93,0,14,20,5,3.16,1.19,0,1.63,0.77,1.32
"Fos.K.07.179",40.12,1.8,1,8,7,0,0.6,6.09,4.41,NA,19,5,NA,2.22,0,0,1.67,1.47
"Fos.K.07.194",62.32,1,1,9,8,0,0.333333333333333,7.85,2.79,NA,19,5,NA,3.62,0,0,1.74,1.52
"Fos.K.07.209",46.91,1,1,9,8,0,0.333333333333333,6.17,1.82,14,19,5,NA,2.3,0,0,1.34,1.69
"Fos.K.07.232",46.58,1,1,9,8,0,0.333333333333333,6.36,1.14,NA,19,5,6.54,2.21,0,0,1.25,1.2
"Fos.K.07.233",44.03,1,1,9,8,0,0.333333333333333,NA,2.18,14,20,5,5.96,2.19,0,0,0.6,1.39
"Fos.K.07.236",50.3,NA,1,9,8,NA,NA,NA,NA,15,19,5,NA,2.38,0,0,1.26,1.65
