univID,stl,ips,mds,mdf,maf,lps,ips.prop,ect,tpg,mav,mcv,mpt,cle,pmx,ds1,ds2,lpt,ds3,lps.sc,ect.sc,tpg.sc,cle.sc,pmx.sc,ds1.sc,ds2.sc,lpt.sc,ds3.sc
Fos.K.19.133,66.45,3,3,10,9,8.4,1,10.24,13.92,14,20,5,10.48,3.01,5.39,6.82,4.23,3.54,7.332102275,8.423577748,11.39662809,8.560825792,2.358469191,4.878147997,6.278075736,3.658000077,3.24174953
Fos.K.19.134,72.2,3,1,10,9,8.8,1,11.81,15.06,14,19,6,NA,4.02,0,0,3.38,2.42,7.27246969,8.981294962,11.3769598,NA,2.855502996,0,0,2.757038457,2.139036037
Fos.K.19.136,53.21,3,3,10,9,6.21,1,8.54,NA,14,19,6,9.21,2.93,3.8,5.9,2.73,3.02,6.275242978,8.669145539,NA,9.354312986,2.985454307,3.829256471,5.93766806,2.760657827,3.040500095
Fos.K.19.137,54.56,3,3,9,8,6.48,1,7.66,11.38,14,20,6,7.8,2.47,4.37,5.74,2.68,2.86,6.440860012,7.593642663,11.27903342,7.730016746,2.44329954,4.350614451,5.718863189,2.662706965,2.848806042
Fos.K.19.141,53.44,3,3,8,7,7.12,1,NA,12.8,14,20,6,NA,2.93,4.36,6.1,2.59,2.55,7.174383748,NA,12.94407449,NA,2.970270792,4.384413863,6.12832957,2.6111438,2.562590828
Fos.K.19.142,59.38,3,3,10,8,7.85,1,10.01,NA,14,19,6,10.32,3.2,3.95,6.01,2.74,3.07,7.379241136,9.159317565,NA,9.412934427,2.863961465,3.774745411,5.787884296,2.564793626,2.949531998
Fos.K.19.169,66.36,3,3,9,9,7.29,1,9.72,12.31,14,20,7,NA,3.98,5.04,5.97,3.62,2.59,6.368902774,8.006079717,10.09173259,NA,3.123507867,4.564375572,5.498607099,3.13347584,2.373160022
Fos.K.19.183,74.16,3,3,10,8,8.32,1,11.62,15.53,14,20,5,11.62,4.39,5.53,6.75,3.69,3.15,6.755497444,8.615630537,11.43134275,8.523663991,3.021132342,4.746107889,5.945881622,2.95367062,2.75265351
Fos.K.19.200,61.62,3,3,9,8,6.97,1,8.13,12.95,14,20,5,NA,NA,3.73,4.69,3.14,2.52,6.394078069,7.182924357,11.40707291,NA,NA,3.501248901,4.450055638,2.863575065,2.383174634
Fos.K.19.203,65.56,3,3,8,8,7.83,1,10.68,13.59,14,19,6,NA,3.98,5.19,6.2,2.5,3.68,6.895564455,8.898352168,11.27282812,NA,3.16861502,4.727867845,5.73830498,2.182561916,3.389392397
Fos.K.19.205,39.92,3,3,10,9,5.22,1,NA,8.82,14,20,6,NA,NA,4.12,5.44,1.58,2.38,6.374528739,NA,11.83360836,NA,NA,4.770655303,6.143847497,1.956051411,2.708622232
Fos.K.19.206,58.56,3,3,10,9,6.53,1,8.93,12.14,14,20,7,NA,2.78,4.03,5.83,1.87,2.36,6.194905737,8.279335098,11.23478497,NA,2.529304481,3.877179547,5.645951564,1.767647243,2.280881225
Fos.K.19.227,44.46,3,3,11,9,5.92,1,6.87,9.82,14,20,6,NA,NA,3.58,4.6,2.28,1.96,6.734019348,8.266294388,11.86908002,NA,NA,3.934986961,4.975412769,2.616502275,2.130465236
Fos.K.19.230,54.14,3,3,10,9,7.56,1,9.08,NA,14,19,6,8.85,2.71,5.26,6.16,2.77,3.37,7.552698623,9.067408865,NA,8.837287865,2.705306413,5.256271573,6.156376623,2.76714156,3.367892851
Fos.K.19.238,53.61,3,3,9,8,7.75,1,NA,11.05,13,20,5,NA,NA,4.54,6.45,2.91,2.48,7.792869171,NA,11.14002829,NA,NA,4.558415406,6.471702119,2.927202806,2.488871164
Fos.K.19.244,75.88,3,3,10,9,8.42,1,NA,15.62,NA,21,6,13.64,NA,4.66,7.4,NA,3.57,6.73417732,NA,11.24488116,9.783030581,NA,3.95533494,6.458752991,NA,3.089312853
Fos.K.18.009,55.08,3,2,10,9,4.53,1,7.59,10.66,14,19,5,8.04,2.84,0,4.76,3.12,2.31,4.474581984,7.457009897,10.46872297,7.894117455,2.777973947,0,4.724455607,3.079233315,2.291667816
Fos.K.18.011,43.63,3,3,11,10,5.67,1,6.94,9.55,14,20,6,NA,2.85,2.68,4.53,2.11,1.99,6.53023353,8.500775361,11.75552339,NA,3.671961638,2.972710808,4.936889991,2.453755177,2.180531517
Fos.K.18.015,NA,NA,NA,NA,NA,NA,NA,11.01,NA,NA,NA,NA,10.77,3.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fos.K.18.017,59.88,3,NA,11,10,5.95,1,10,12.54,14,19,NA,10.76,3.8,NA,4.67,3.27,1.58,5.562363718,9.077848101,11.35690629,9.733921786,3.367409159,NA,4.482301259,3.04288526,1.51258063
Fos.K.18.018,70.52,3,3,10,9,7.81,1,NA,14.16,14,19,5,11.31,3.38,3.75,6.5,2.21,2.44,6.555230472,NA,10.94398637,8.71583502,2.468656027,3.297715445,5.842466406,1.832811141,2.178481579
Fos.K.18.025,59.77,3,1,8,7,6.23,1,9.29,11.54,14,19,6,9.24,3.03,0,0,2.29,2.34,5.831182836,8.448007645,10.46989531,8.373949434,2.69090835,0,0,2.133710788,2.241908652
Fos.K.18.028,56.14,3,2,9,8,5.8,1,8.94,10.5,14,19,5,8.76,3.03,0,4.65,2.02,2.43,5.657533929,8.62633561,10.12281814,8.441827756,2.897784543,0,4.580110952,1.967027902,2.391194233
Fos.K.18.029,47.06,3,3,9,8,0.486,1,7.27,10.16,14,19,5,7.91,2.29,2.76,4.84,3.06,1.65,0.532505916,8.289550102,11.62182809,9.061868183,2.69796008,2.951439123,5.11696802,3.373873874,1.75054894
Fos.K.18.030,51.04,3,1,9,8,5.01,1,7.66,9.67,14,20,6,8.06,2.73,0,0,2.78,1.52,5.203459506,8.088335636,10.22423316,8.527331743,2.922010111,0,0,2.894853779,1.557738747
Fos.K.18.038,53.87,3,3,9,8,5.65,1,8.8,11.3,14,19,6,NA,2.76,3.84,5.24,3.07,2.37,5.663169596,8.829472351,11.33876584,NA,2.771551912,3.846566316,5.247434048,3.077646766,2.373574393
Fos.K.18.041,51,3,1,9,8,4.58,1,8.03,9.52,14,20,6,8.47,2.43,0,0,2.83,1.42,4.759313319,8.485318596,10.07328815,8.967993806,2.603321765,0,0,2.948546692,1.455742669
Fos.K.18.043,59.54,3,3,9,8,6.08,1,10.29,12.12,14,19,5,10.9,3.39,2.9,5.49,2.62,2.21,5.705261467,9.391576623,11.03728302,9.915765611,3.024373269,2.767728327,5.281396734,2.447824742,2.120843094
Fos.K.18.046,57.51,3,3,9,8,7.25,1,9.77,12.69,14,19,5,NA,3.43,3.77,5.58,3.01,2.46,6.96045054,9.214557557,11.95154928,NA,3.188154681,3.658911535,5.443217998,2.881728581,2.395948071
Fos.K.18.049,38.6,3,1,11,10,4.7,1,6.59,7.83,14,19,5,6.56,2.16,0,0,2.75,1.65,5.86810966,9.064145776,10.85338847,9.126658212,3.216582558,0,0,3.486084929,1.904953121
Fos.K.18.050,72.43,3,3,9,9,NA,1,NA,16.25,14,20,5,NA,3.93,4.22,5.29,NA,2.72,NA,NA,12.23814877,NA,2.781097625,3.663380616,4.704153771,NA,2.400946398
Fos.K.18.053,55.12,3,3,9,8,5.03,1,8.82,9.4,15,21,6,8.43,NA,3.65,5.22,2.81,2.54,4.966089029,8.659507139,9.224838174,8.27115296,NA,3.615909049,5.179511676,2.771866673,2.519062389
Fos.K.18.055,47.4,3,3,9,8,NA,1,7.21,NA,14,19,7,7.01,2.71,2.87,4.08,1.56,2.01,NA,8.165320066,NA,7.974336092,3.165726892,3.058403798,4.301035383,1.711317977,2.125948923
Fos.K.18.065,68.51,3,3,9,8,6.17,1,10.47,12.16,14,20,5,10.59,2.87,3.36,6.28,2.05,2.71,5.278340454,8.367506059,9.665375268,8.39562312,2.169059973,2.996359601,5.710598103,1.735088344,2.449570786
Fos.K.18.066,55.65,3,3,9,8,NA,1,10.41,NA,14,20,6,10.29,3.24,2.89,4.29,2.26,1.91,NA,10.12843719,NA,10.00183956,3.130899916,2.849789675,4.240411554,2.214360147,1.886539443
Fos.K.18.070,44.4,3,2,10,9,4.81,1,7.03,9.63,14,20,5,7.77,NA,0,4.73,2.45,2.26,5.476261717,8.469630479,11.65467972,9.423944275,NA,0,5.118795228,2.814267004,2.457972279
Fos.K.18.072,52.39,3,3,9,8,4.61,1,9.38,10.83,14,19,5,9.75,2.47,2.61,NA,3.7,2.44,4.706351835,9.662824181,11.1645959,10.0546898,2.563381048,2.649921018,NA,3.782689509,2.472890352
Fos.K.18.076,45.48,3,2,8,8,4.84,1,7.36,9.07,14,19,6,7.79,NA,0,4.95,2.49,2.21,5.423838001,8.667816739,10.72418354,9.228212331,NA,0,5.305468362,2.812221715,2.379078685
Fos.K.18.085,57.45,3,3,9,8,5.03,1,9.5,11.5,14,19,5,9.96,3.28,2.28,4.67,2.99,1.92,4.832435372,8.968762621,10.84176137,9.383648412,3.052495379,2.213933755,4.557433202,2.864685555,1.870841039
Fos.K.18.097,56.03,3,3,10,9,5.35,1,8.38,NA,14,19,6,NA,3.07,3.37,5.24,2.45,2.3,5.225336208,8.101005271,NA,NA,2.942854385,3.312193641,5.165306722,2.389048549,2.265164455
Fos.K.18.098,51.25,3,3,10,8,5.09,1,8.77,10.42,14,19,6,9.5,3.12,3.86,4.59,1.88,2.22,5.272264563,9.224492913,10.9734584,10.01045225,3.32327021,3.960955309,4.689394698,1.952019432,2.271137356
Fos.K.18.099,50.14,3,3,7,7,5.88,1,8.44,11.45,14,19,6,8.52,2.67,2.16,3.84,1.92,1.59,6.179068944,9.063260235,12.31682957,9.172582334,2.9185288,2.240086812,3.957774721,2.024525057,1.641888849
Fos.K.18.106,54.74,3,3,9,8,4.87,1,9.67,10.79,14,20,6,NA,3.7,4.07,6.11,2.91,1.92,4.830090122,9.556397609,10.6601801,NA,3.6457804,4.045496845,6.079460741,2.88452566,1.909800227
Fos.K.18.107,58.91,3,3,9,8,4.99,1,8.29,9.86,14,20,5,8.63,NA,3.38,4.71,2.41,1.85,4.715380428,7.642747145,9.072238852,7.933032175,NA,3.242471208,4.550415695,2.268552659,1.783440105
Fos.K.18.109,64.3,3,3,8,8,4.29,1,8.46,10.14,14,20,6,8.68,3.15,2.89,4.82,2.39,2.16,3.82665189,7.179336058,8.570786113,7.322785483,2.566020069,2.657487728,4.49594236,2.115234768,2.005961779
Fos.K.18.110,49.92,3,3,7,6,5.18,1,7.85,8.28,14,19,5,8.13,NA,3.2,4.6,3.09,1.93,5.459261586,8.464842915,8.944888157,8.79052161,NA,3.325711423,4.749457153,3.268323665,1.996726238
Fos.K.18.111,47.98,3,3,11,9,5.78,1,7.94,10.45,14,20,6,8.73,2.84,3.55,4.86,2.43,1.86,6.25281171,8.889146546,11.73131791,9.813254535,3.270231648,3.760859846,5.098351051,2.642977194,1.957116906
Fos.K.18.114,48.84,3,3,9,8,4.45,1,8.07,8.42,14,19,5,8.66,2.72,3.26,3.85,1.74,2.17,4.757989296,8.884067053,9.29103336,9.566509652,3.066961617,3.424092666,4.010129101,1.868977146,2.266066358
Fos.K.18.131,49.8,3,3,10,9,5.18,1,8.95,NA,14,19,6,9.14,3.15,NA,NA,2.65,1.97,5.467926402,9.673004961,NA,9.905922115,3.471015081,NA,NA,2.807685113,2.040202505
Fos.K.18.134,66.06,3,3,9,8,6.43,1,10.85,12.7,14,19,6,10.74,3.93,3.03,4.98,2.47,1.86,5.634362033,8.975229554,10.45728171,8.823982535,3.100832577,2.750078073,4.595124593,2.144866476,1.707574078
Fos.K.18.136,61.47,3,3,9,8,5.69,1,NA,11.15,14,20,5,9.95,3.35,2.93,6,2.39,2.64,5.228232684,NA,9.844763938,8.772871717,2.878078275,2.753554115,5.69860518,2.183343655,2.499255973
Fos.K.18.139,56.34,3,3,10,9,4.95,1,8.04,10.23,14,20,5,8.69,2.68,2.6,4.65,2.72,1.86,4.817111168,7.731848698,9.828579197,8.345227722,2.552304644,2.548592748,4.573580083,2.642047511,1.827522622
Fos.K.18.143,67.66,3,3,9,8,6.18,1,10.59,14.96,14,19,6,11.52,4.05,2.83,5.01,2.73,1.88,5.330568326,8.563991982,12.03572579,9.245373492,3.106377628,2.539001494,4.578627042,2.331030601,1.708406611
Fos.K.18.150,58.25,3,3,10,9,NA,1,9.9,NA,14,19,6,10.05,3.45,3.16,5.43,2.71,2.23,NA,9.224877366,NA,9.340949869,3.158642117,3.047983621,5.269790733,2.571261967,2.160124412
Fos.K.18.154,51.85,3,3,9,8,5.09,1,7.48,9.26,14,20,6,7.49,3.22,3.12,4.08,1.83,1.95,5.231982463,7.781457451,9.642442529,7.802912651,3.382916784,3.183632094,4.148928678,1.884595903,1.985038445
Fos.K.18.159,72.67,3,3,11,10,7.06,1,13.25,NA,14,19,6,NA,NA,4.22,6.71,2.92,2.82,5.809611016,10.01470677,NA,NA,NA,3.657525144,5.958979424,2.370963432,2.485706619
Fos.K.18.176,46.1,3,3,9,8,4.8,1,8.13,9.86,14,19,6,NA,2.37,2.49,4.64,2.16,1.94,5.331232903,9.452738182,11.50625246,NA,2.861078447,2.68938182,4.946260069,2.416370582,2.076395144
Fos.K.18.203,45.44,3,3,8,7,5.36,1,8.2,9.09,14,19,6,8.64,2.69,4.96,5.85,1.75,2.53,6.010048047,9.665122885,10.75700171,10.24397377,3.303216265,5.394648546,6.272313094,1.977685903,2.724583039
Fos.K.18.204,58.95,3,3,9,8,4.97,1,8.86,11.24,14,19,6,9.31,2.56,1.96,2.97,2.31,2.08,4.694380956,8.162998552,10.33518212,8.552422158,2.310938897,1.879632526,2.868589011,2.17338289,2.004584633
Fos.K.18.209,49.54,3,3,9,8,NA,1,NA,9.71,14,19,6,NA,2.55,3,4.91,2.57,1.92,NA,NA,10.56770102,NA,2.827310766,3.129396394,5.085096824,2.732979042,1.992865325
Fos.K.18.210,41.75,3,2,9,8,4.09,1,4.87,7.9,14,20,7,5.48,NA,0,3.18,1.59,1.45,4.849241594,6.219135059,10.14862634,7.059784839,NA,0,3.527425526,1.907279692,1.618961315
Fos.K.18.212,45.1,3,1,9,8,4.81,1,6.24,8.78,14,19,7,6.75,1.92,0,0,2.86,1.95,5.420103478,7.407383251,10.46606747,8.062243649,2.378711965,0,0,3.249240913,2.106713218
Fos.K.18.214,36.55,3,3,9,8,3.42,1,5.64,8.15,14,21,5,5.79,1.99,2.16,2.87,2.01,2.02,4.426327161,8.168613553,11.91060011,8.498041938,3.16090024,2.610096445,3.358093052,2.647819496,2.387045473
Fos.K.18.215,51.26,3,3,9,8,4.19,1,NA,10.23,14,20,6,8.4,3.08,0.198,4.06,1.91,1.92,4.339479105,NA,10.77132934,8.849654559,3.279907616,0.203159369,4.14759304,1.982896266,1.964063448
Fos.K.18.225,70.17,3,3,9,8,5.84,1,NA,NA,14,19,6,NA,NA,3.06,4.69,3.43,2.29,4.917831604,NA,NA,NA,NA,2.697417885,4.223988732,2.854571955,2.048902196
Fos.K.18.226,58.36,3,3,10,8,4.87,1,10.34,11.31,14,20,6,10.45,3.75,3,4.68,3.52,2.22,4.630517596,9.617685526,10.50144013,9.694782743,3.42565797,2.891016644,4.538482068,3.335360599,2.148707942
Fos.K.18.239,51.61,3,1,10,9,5.25,1,7.58,9.67,14,20,5,NA,2.93,0,0,2.23,2.04,5.412968729,7.920184569,10.11476042,NA,3.095173302,0,0,2.30404365,2.080769222
Fos.K.17.003,71.54,3,1,10,9,6.95,1,12.56,11.91,14,19,5,12.68,4.24,0,0,2.85,2.81,5.778460029,9.635025863,9.077763297,9.635007498,3.044648281,0,0,2.339801998,2.493504808
Fos.K.17.020,71.16,3,3,10,9,5.67,1,11.98,12.61,14,20,5,11.24,4.51,4.23,5,3.87,2.45,4.730799198,9.236531269,9.661046622,8.585517525,3.258983141,3.703607487,4.47794233,3.189141483,2.178996641
Fos.K.17.022,62.49,3,3,10,9,4.82,1,NA,11.13,14,19,5,NA,3.74,4.2,5.56,2.75,2.55,4.381067713,NA,9.671585613,NA,3.151230949,3.915787463,5.24595089,2.483273131,2.397167468
Fos.K.17.025,51.32,3,2,9,9,4.85,1,6.99,9.03,14,20,6,7.55,NA,0,5.41,2.02,2.22,5.019154229,7.342756469,9.497055374,7.945037682,NA,0,5.5241252,2.095367886,2.269815498
Fos.K.17.026,63.42,3,1,9,9,5.96,1,9.6,11.24,14,20,5,NA,3.3,0,0,2.54,2.09,5.364775581,8.253699339,9.628309587,NA,2.732362168,0,0,2.269907851,1.952396049
Fos.K.17.027,62.34,3,3,10,8,5.62,1,11.84,12.45,14,20,6,11.31,3.89,2.53,4.57,2.04,2.24,5.116311825,10.3463735,10.84385139,9.835538279,3.286942216,2.361538607,4.316029743,1.845256943,2.107906799
Fos.K.17.033,54.04,3,1,10,9,5.01,1,8.43,9.09,14,21,6,NA,2.5,0,0,2.08,2.2,5.011262622,8.433051227,9.09337003,NA,2.501130416,0,0,2.080560123,2.200358878
Fos.K.17.036,60.33,3,2,9,8,5.11,1,8.26,9.27,14,19,5,NA,3.05,0,4.36,2.93,2.11,4.753579079,7.445364396,8.334710372,NA,2.678973053,0,4.172208076,2.712164634,2.013524844
Fos.K.17.039,53.49,3,1,9,8,5.25,1,8.35,9.37,14,20,5,8.16,2.61,0,0,3.18,1.74,5.286841391,8.434277934,9.466881547,8.245330238,2.642949135,0,0,3.203850021,1.74789402
Fos.K.17.040,63.08,3,3,9,8,6.26,1,9.23,13.1,14,19,5,9.36,4.02,2.37,4.41,2.97,2.08,5.654809569,7.97605892,11.2802292,8.046140215,3.349732743,2.199604856,4.145247211,2.664248389,1.947514726
Fos.K.17.042,67.16,3,2,10,9,4.89,1,7.91,11.19,14,20,5,NA,3.15,0,5.46,2.54,2.4,4.238542819,6.441769354,9.067617771,NA,2.437349638,0,5.004754152,2.180153923,2.18785559
Fos.K.17.044,66.43,3,1,9,8,6.49,1,9.07,13.73,14,19,6,10.36,3.72,0,0,2.38,2.3,5.666045677,7.463243898,11.2443511,8.465298681,2.915823265,0,0,2.058601802,2.1064919
Fos.K.17.046,63.29,3,2,10,9,6.28,1,8.73,12.15,14,19,NA,8.68,3.41,0,4.71,2.63,2.61,5.660465666,7.520296494,10.42854696,7.437321204,2.830297986,0,4.421336592,2.353735781,2.440294547
Fos.K.17.048,66.93,3,3,11,10,6.48,1,9.49,11.02,14,19,6,10.42,NA,3.43,5.27,2.45,2.7,5.629430542,7.753624965,8.959604594,8.451969561,NA,3.093490503,4.837250015,2.107989932,2.464941756
Fos.K.17.050,59.46,3,1,9,8,5.64,1,9.55,10.52,14,19,NA,9.48,2.98,0,0,2.3,1.77,5.297071735,8.72728352,9.592709676,8.635360986,2.662822645,0,0,2.150889033,1.699568213
Fos.K.17.052,60.7,3,1,10,9,5.63,1,9.64,10.51,14,19,5,NA,3.19,0,0,2.51,1.96,5.216250833,8.639132031,9.393763802,NA,2.781763214,0,0,2.313409498,1.865511746
Fos.K.17.059,67.63,3,3,10,9,5.22,1,NA,10,14,20,5,NA,3.11,3.15,5.41,2.37,2.93,4.503834879,NA,8.048730484,NA,2.386642137,2.826703208,4.945065998,2.024273954,2.663073596
Fos.K.17.060,57.47,3,3,8,7,4.42,1,8.77,10.02,14,19,5,8.53,NA,2.53,3.89,3.95,2.08,4.245420664,8.276857298,9.443287266,8.033656124,NA,2.456276192,3.795704349,3.783523461,2.026443581
Fos.K.17.062,55.79,3,1,9,8,4.68,1,8.34,8.65,14,20,5,NA,2.8,0,0,2.67,2.11,4.583896077,8.095154458,8.389979895,NA,2.697691338,0,0,2.611456363,2.081850504
Fos.K.17.064,43.83,3,1,10,8,5.1,1,NA,8.54,14,20,5,6.85,NA,0,0,2.29,2.2,5.856079814,NA,10.46576985,8.414010604,NA,0,0,2.654518385,2.405939784
Fos.K.17.065,50.36,3,2,10,9,4.52,1,6.53,7.31,14,20,6,6.92,2.53,0,4.61,2.5,1.64,4.736213043,6.983222089,7.830108752,7.418126555,2.751221274,0,4.743051385,2.627986752,1.690360971
Fos.K.17.071,39.56,3,1,8,7,4.67,1,6.79,8.38,14,20,5,NA,NA,0,0,2.72,1.64,5.737027491,9.124623277,11.34243013,NA,NA,0,0,3.388926706,1.87367148
Fos.K.17.074,74.53,3,3,10,9,6.34,1,9.9,12.27,14,20,6,10.9,4.09,3.88,4.38,3.26,1.24,5.130964538,7.305849997,8.9882532,7.956607452,2.798165825,3.321995409,3.850519483,2.600347932,1.081286436
Fos.K.17.076,69.08,3,3,11,10,6.89,1,11.25,14.49,14,19,6,11.67,4.6,3.6,4.73,2.57,1.48,5.862195801,8.920653376,11.42524764,9.176994254,3.442656626,3.197548366,4.286859362,2.162555483,1.333053477
Fos.K.17.007,66.57,3,1,9,8,5.12,1,9.74,10.6,14,20,6,9.55,NA,0,0,3,2.29,4.463780754,7.998601811,8.663302641,7.787348944,NA,0,0,2.591032658,2.095450721
Fos.K.17.078,61.43,3,3,9,8,5.47,1,10.63,13.17,14,19,5,10.85,4.16,3.08,5.08,2.82,3.26,5.028242924,9.419182246,11.6356389,9.572504009,3.576723061,2.895432297,4.826079415,2.577343789,3.087059455
Fos.K.17.081,56.2,3,2,9,8,4.89,1,9.38,NA,14,20,5,NA,3.17,0,4.18,2.26,1.93,4.766530117,9.041753522,NA,NA,3.027849741,0,4.115410705,2.199079623,1.898313843
Fos.K.17.083,47.45,3,1,9,9,5.14,1,8.16,8.43,14,19,5,8.42,2.47,0,0,2.37,2.16,5.601307554,9.23197903,9.566080703,9.568409805,2.88177343,0,0,2.597957676,2.283574673
Fos.K.17.091,63.12,3,3,9,8,5.31,1,7.35,10.31,14,20,6,8.02,2.97,1.85,4.29,2.39,2.02,4.794648341,6.34765718,8.87234536,6.889952722,2.472948678,1.716464891,4.031425801,2.143000743,1.890825087
Fos.K.17.094,65.12,3,2,10,9,5.95,1,10,11.78,14,20,6,10.22,3.78,0,5.01,2.47,1.93,5.263227679,8.385054861,9.83543341,8.515548718,3.033440298,0,4.649466813,2.166619697,1.782702121
Fos.K.17.096,60.83,3,2,10,8,4.42,1,NA,9.79,14,20,5,NA,2.32,0,3.14,2.81,1.77,4.089404733,NA,8.732106142,NA,2.017990419,0,2.994820698,2.586014276,1.683134699
Fos.K.17.104,79.28,3,3,10,9,5.31,1,11.03,11.39,14,19,6,10.99,3.57,3.39,5.16,2.73,2.14,4.125941,7.677482606,7.858606967,7.550852251,2.27037925,2.817032063,4.425152619,2.084893173,1.817555535
Fos.K.17.115,64.86,3,1,9,8,4.92,1,10.86,10.12,14,20,5,10.29,3.55,0,0,2.19,1.46,4.363602519,9.140709777,8.482284614,8.607564528,2.862370987,0,0,1.926429767,1.350875794
Fos.K.17.118,55.39,3,2,9,8,6.17,1,8.73,10.23,14,19,6,9.32,2.96,0,4.58,2.98,2.27,6.072021313,8.531602016,9.99193316,9.100685386,2.876206993,0,4.535574106,2.929463403,2.246600644
Fos.K.17.137,60.77,3,2,10,9,5.41,1,10.51,11.28,14,19,5,10.84,4.32,0,4.37,2.28,2.33,5.008613313,9.408537409,10.07072736,9.665488933,3.762023517,0,4.169601828,2.099719141,2.216584718
Fos.K.17.138,68.71,3,3,10,9,5.82,1,9.35,11.67,14,20,5,10.16,NA,2.09,4.46,2.18,2.16,4.969366209,7.451829986,9.24972626,8.031740673,NA,1.861181642,4.0508749,1.841335182,1.94999933
Fos.K.17.142,60.72,3,1,10,9,6.15,1,9.14,10.95,14,19,5,8.88,3.68,0,0,3.1,1.9,5.69679919,8.188491094,9.78390797,7.924245693,3.207806504,0,0,2.856536319,1.808150149
Fos.K.17.143,54.2,3,2,9,7,4.64,1,8.89,11.32,14,19,6,8.4,2.85,0,4.28,2.58,2.07,4.632136649,8.8683719,11.29179207,8.378831799,2.841341127,0,4.275581801,2.575328408,2.067728576
Fos.K.17.186,61.11,3,2,9,8,7.41,1,10.35,NA,14,19,6,10.99,3.98,0,5.79,2.29,2.29,6.835051351,9.216515645,NA,9.745788761,3.443153911,0,5.51213002,2.100660077,2.173353488
Fos.K.17.192,54.17,3,1,9,8,4.82,1,7.02,9.25,14,20,6,7.9,2.18,0,0,3.65,2.14,4.81358744,7.006591415,9.231903336,7.88436978,2.174799674,0,0,3.644811543,2.138156647
Fos.K.17.217,50.53,3,2,8,7,5.03,1,8.72,10.61,14,20,6,8.83,3.5,0,4.59,2.75,2.4,5.258917492,9.295529676,11.32784111,9.434396942,3.790904844,0,4.716092596,2.883934261,2.47014573
Fos.K.16.228,58.75,3,2,10,9,4.04,1,9.52,8.31,14,20,5,NA,3.15,0,5.04,2.73,2.19,3.824510652,8.799331115,7.666258878,NA,2.854984964,0,4.874551287,2.574696928,2.11365803
Fos.K.16.245,69.17,3,2,10,9,6.49,1,10.89,12.66,14,19,5,NA,3.83,0,3.8,2.35,2.71,5.517129708,8.624559579,9.969717494,NA,2.861977464,0,3.442189725,1.975622065,2.439573806
Fos.K.16.246,61.02,3,1,9,8,5.91,1,7.93,9.82,14,19,5,8.4,NA,0,0,2.49,2.31,5.456734644,7.071398709,8.732427495,7.459780351,NA,0,0,2.286495365,2.193713391
Fos.K.16.251,54.48,3,2,9,9,4.29,1,NA,9.9,14,19,6,NA,NA,0,3.41,2.08,1.76,4.268212861,NA,9.826130278,NA,NA,0,3.399444053,2.068714746,1.754209
Fos.K.16.253,49.75,3,2,8,8,5.16,1,7.02,9.5,14,20,5,7.97,2.15,0,4.49,2.43,1.44,5.450421308,7.59431012,10.29684559,8.646387311,2.371920491,0,4.642233039,2.576415876,1.491954656
Fos.K.16.254,57.03,3,2,10,8,5.44,1,8.17,10.48,14,18,5,9.04,3.04,0,4.6,3.05,1.9,5.251662602,7.766879931,9.950665621,8.578366807,2.853788957,0,4.502356964,2.93730692,1.857156489
Fos.K.16.261,63.23,3,1,8,7,4.22,1,10.05,11,14,19,5,10.14,2.85,0,0,2.3,1.57,3.806066727,8.665159973,9.450166892,8.69638094,2.368152062,0,0,2.059775197,1.468510623
Fos.K.16.262,63.28,3,1,10,9,5.4,1,NA,10.55,14,20,6,NA,3.09,0,0,2.09,2.2,4.867786221,NA,9.056627414,NA,2.565177298,0,0,1.870667348,2.057091901
Fos.K.16.263,56.07,3,1,8,8,5.17,1,NA,11.08,14,19,5,NA,2.76,0,0,2.75,1.94,5.04715648,NA,10.69490954,NA,2.643462131,0,0,2.680238007,1.910035472
Fos.K.16.268,66.46,3,1,9,8,4.7,1,NA,10.67,14,20,6,10.29,3.12,0,0,2.61,1.61,4.102079026,NA,8.734503324,8.404380167,2.444224261,0,0,2.256824752,1.474260384
Fos.K.16.275,69.01,3,3,11,10,5.01,1,9.28,11.93,14,20,5,9.75,4.17,2.46,4.18,2.37,2.28,4.265490315,7.365611119,9.415957005,7.67477822,3.124585634,2.186062841,3.789928789,1.995687312,2.054511185
Fos.K.16.277,55.97,3,1,9,8,4.56,1,9.06,9.29,14,20,6,9.37,2.74,0,0,1.58,1.6,4.456890035,8.767250844,8.982650908,9.05655624,2.629850323,0,0,1.541855255,1.576486879
Fos.K.16.278,56.53,3,3,10,9,5.64,1,NA,11.17,14,19,7,8.65,2.82,3.47,3.91,1.68,2.55,5.476424396,NA,10.69672963,8.279445013,2.674966572,3.39585808,3.840549804,1.627989165,2.50187919
Fos.K.16.280,61.54,3,2,9,9,5.99,1,9.18,10.71,13,20,6,NA,2.95,0,5.17,3.04,2.11,5.499760268,8.120585548,9.445844755,NA,2.531019556,0,4.908056232,2.774915487,1.996541938
Fos.K.16.286,71.18,3,1,9,8,NA,1,NA,12.34,14,19,6,NA,4.41,0,0,2.34,1.43,NA,NA,9.451613478,NA,3.185663411,0,0,1.9279366,1.271670091
